Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
34.87061858177185	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	30049
83.58959221839905	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	60098
149.4584777355194	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	90147
182.8665473461151	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	120196
220.85107040405273	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	150245
282.3464398384094	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	180294
331.1197612285614	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	210343
387.87140107154846	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	240392
427.811989068985	8	0.06030151	0.84851736	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.00039934774	0.00039934774	30049	270441
472.0087947845459	9	0.015075377	0.21212934	3.0	0.0	151.0	0.0	9.9836936e-05	9.9836936e-05	9.9836936e-05	9.9836936e-05	30049	300490
519.1568865776062	10	0.21105528	2.094664	21.0	0.0	151.0	0.0	0.001397717	0.001397717	0.001397717	0.001397717	30049	330539
567.3764772415161	11	0.26130652	3.0902765	43.0	0.0	151.0	0.0	0.0017305069	0.0017305069	0.0017305069	0.0017305069	30049	360588
599.8522894382477	12	0.48241207	3.5399287	35.0	0.0	151.0	0.0	0.003194782	0.003194782	0.003194782	0.003194782	30049	390637
648.7692120075226	13	0.4522613	3.6884286	38.0	0.0	151.0	0.0	0.002995108	0.002995108	0.002995108	0.002995108	30049	420686
676.3458383083344	14	0.7236181	4.901953	47.0	0.0	151.0	0.0	0.004792173	0.004792173	0.004792173	0.004792173	30049	450735
728.8567485809326	15	0.14572865	1.2775092	13.0	0.0	151.0	0.0	0.00096509035	0.00096509035	0.00096509035	0.00096509035	30049	480784
760.4382209777832	16	0.24623115	1.9759029	23.0	0.0	151.0	0.0	0.0016306699	0.0016306699	0.0016306699	0.0016306699	30049	510833
791.2813770771027	17	0.20100503	2.7582312	39.0	0.0	151.0	0.0	0.0013311591	0.0013311591	0.0013311591	0.0013311591	30049	540882
826.2027966976166	18	0.20603015	1.611131	15.0	0.0	151.0	0.0	0.0013644381	0.0013644381	0.0013644381	0.0013644381	30049	570931
870.8046472072601	19	0.015075377	0.2121293	3.0	0.0	151.0	0.0	9.9836936e-05	9.9836936e-05	9.9836936e-05	9.9836936e-05	30049	600980
906.1284301280975	20	0.1356784	1.6493292	23.0	0.0	151.0	0.0	0.0008985324	0.0008985324	0.0008985324	0.0008985324	30049	631029
941.62260222435	21	0.3919598	2.9734397	35.0	0.0	151.0	0.0	0.0025957602	0.0025957602	0.0025957602	0.0025957602	30049	661078
974.3130860328674	22	0.26633167	2.413201	32.0	0.0	151.0	0.0	0.0017637858	0.0017637858	0.0017637858	0.0017637858	30049	691127
1007.1718020439148	23	1.7788944	6.8443832	43.0	0.0	151.0	0.0	0.011780758	0.011780758	0.011780758	0.011780758	30049	721176
1044.9589667320251	24	0.85427135	3.9141374	30.0	0.0	151.0	0.0	0.005657426	0.005657426	0.005657426	0.005657426	30049	751225
1083.8559486865997	25	0.3919598	2.3928568	20.0	0.0	151.0	0.0	0.0025957602	0.0025957602	0.0025957602	0.0025957602	30049	781274
1135.2415657043457	26	0.5427136	2.5982087	19.0	0.0	151.0	0.0	0.0035941296	0.0035941296	0.0035941296	0.0035941296	30049	811323
1207.3191154003143	27	1.1708543	5.757316	54.0	0.0	151.0	0.0	0.0077540018	0.0077540018	0.0077540018	0.0077540018	30049	841372
1259.0045387744904	28	1.522613	7.028888	50.0	0.0	151.0	0.0	0.01008353	0.01008353	0.01008353	0.01008353	30049	871421
1289.5447034835815	29	0.9045226	5.5252666	57.0	0.0	151.0	0.0	0.005990216	0.005990216	0.005990216	0.005990216	30049	901470
1329.0652906894684	30	0.44221106	2.3372507	19.0	0.0	151.0	0.0	0.0029285501	0.0029285501	0.0029285501	0.0029285501	30049	931519
1355.1026203632355	31	0.2160804	2.2188194	29.0	0.0	151.0	0.0	0.001430996	0.001430996	0.001430996	0.001430996	30049	961568
1381.6664230823517	32	0.6482412	4.4807663	43.0	0.0	151.0	0.0	0.004292988	0.004292988	0.004292988	0.004292988	30049	991617
