Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
1633.4873216152191	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.3186329e-07	1.3186329e-07	-0.69334376	0.002277778	8.675168e-06	1.7702201e-06	0.6933447	30049	570931
1718.5789024829865	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.1561503e-06	1.1561503e-06	-0.69315934	0.0046962565	0.00049346837	4.277427e-05	0.6932086	30049	600980
1805.1113994121552	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.0332847e-08	1.0332847e-08	-0.6923643	0.008428593	0.0035189008	0.0010658515	0.69271606	30049	631029
1888.739014863968	21	0.04522613	0.63638806	9.0	0.0	151.0	0.0	0.0002995108	0.0002995108	0.0002995172	0.0002995172	-0.69314706	5.2333013e-05	2.8930162e-06	2.5249875e-07	0.69314754	30049	661078
1974.4849421977997	22	0.12060302	1.6970344	24.0	0.0	151.0	0.0	0.0007986955	0.0007986955	0.00079850375	0.00079850375	-0.693149	0.0018705337	0.0022952193	0.0011401767	0.69337845	30049	691127
2057.5225870609283	23	0.13065326	1.8384546	26.0	0.0	151.0	0.0	0.00086525345	0.00086525345	0.0008649122	0.0008649122	-0.6931958	0.005867804	0.001266906	0.0007308095	0.69332254	30049	721176
2142.6784403324127	24	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.9686455e-07	8.9686455e-07	-0.6921767	0.010020013	0.00041822146	0.00017803379	0.6922184	30049	751225
2225.163323879242	25	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.0313327e-08	1.0313327e-08	-0.69314724	3.8903203e-05	7.385494e-07	9.299169e-09	0.6931473	30049	781274
2306.357573032379	26	0.050251257	0.5823945	8.0	0.0	151.0	0.0	0.0003327898	0.0003327898	0.00033349256	0.00033349256	-0.693156	0.004166509	0.00047349223	0.00011274313	0.6932032	30049	811323
2389.2513389587402	27	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.095749e-07	-1.095749e-07	-0.69319355	0.0007507878	0.00011673668	6.2019986e-05	0.69320524	30049	841372
2472.25817322731	28	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.6533974e-07	-1.6533974e-07	-0.6933557	0.002762409	0.0003546888	0.00013152014	0.6933911	30049	871421
2557.8673598766327	29	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.9956624e-07	1.9956624e-07	-0.693148	0.0011574038	3.9827544e-05	1.8630719e-05	0.69315183	30049	901470
2639.4607236385345	30	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-8.1650876e-07	-8.1650876e-07	-0.69315135	0.0028835074	0.00042710738	3.3000648e-05	0.6931941	30049	931519
2723.6189789772034	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.836046e-07	1.836046e-07	-0.6931485	0.0016297101	1.22697875e-05	1.121827e-05	0.69314975	30049	961568
2807.058506011963	32	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.050322e-07	-1.050322e-07	-0.6931596	0.003579608	0.0001520357	8.281729e-05	0.6931747	30049	991617
2891.4259753227234	33	0.2160804	1.8454189	23.0	0.0	151.0	0.0	0.001430996	0.001430996	0.0014309963	0.0014309963	-0.69314706	9.875322e-07	-2.0486316e-07	4.654489e-08	0.69314706	30049	1021666
2974.95166349411	34	4.8994975	8.446696	36.0	0.0	151.0	0.0	0.032447003	0.032447003	0.032447014	0.032447014	-0.6931343	0.0014025071	9.1001006e-05	6.547098e-05	0.6931435	30049	1051715
3059.6229481697083	35	17.683416	13.050935	47.0	0.0	151.0	0.0	0.117108725	0.117108725	0.117108636	0.117108636	-0.6934161	0.0030192686	2.3972974e-05	9.190387e-06	0.69341856	30049	1081764
3146.3527443408966	36	28.839195	9.971531	47.0	0.0	151.0	0.0	0.19098805	0.19098805	0.19098794	0.19098794	-0.6931683	0.0010345884	0.00017214987	7.706279e-05	0.69318557	30049	1111813
3231.5128638744354	37	36.939697	8.323628	58.0	0.0	151.0	0.0	0.24463376	0.24463376	0.24463347	0.24463347	-0.6931481	0.0012049781	0.00036312785	0.00014638444	0.6931844	30049	1141862
3316.5705950260162	38	41.0201	6.3467317	56.0	0.0	151.0	0.0	0.2716563	0.2716563	0.2716563	0.2716563	-0.693148	0.001147519	5.553304e-05	3.172781e-05	0.6931535	30049	1171911
3401.2645609378815	39	43.914574	4.8699403	54.0	24.0	151.0	0.0	0.29082498	0.29082498	0.29082498	0.29082498	-0.69314724	0.0005676449	0.00011021798	3.1693697e-05	0.6931583	30049	1201960
3485.703932285309	40	44.41206	4.2118587	56.0	30.0	151.0	0.0	0.2941196	0.2941196	0.29411852	0.29411852	-0.6931629	0.005595148	0.00013717805	1.8443367e-05	0.6931765	30049	1232009
3571.195529937744	41	44.693466	4.595334	58.0	25.0	151.0	0.0	0.29598323	0.29598323	0.29598352	0.29598352	-0.69314915	0.0020015165	0.00010736121	5.269103e-05	0.6931599	30049	1262058
3654.8339302539825	42	44.356785	4.3234015	56.0	23.0	151.0	0.0	0.29375353	0.29375353	0.29375353	0.29375353	-0.69314724	7.0750735e-05	-2.3545516e-07	6.8599206e-08	0.69314724	30049	1292107
3736.5472350120544	43	44.396984	4.155059	55.0	30.0	151.0	0.0	0.29401976	0.29401976	0.29402018	0.29402018	-0.6931478	0.0010866518	1.4297428e-05	2.9530036e-06	0.6931491	30049	1322156
3821.508151292801	44	44.70854	3.9322755	53.0	32.0	151.0	0.0	0.29608306	0.29608306	0.29608312	0.29608312	-0.69268405	0.00559692	0.00036324002	0.00014962636	0.6927203	30049	1352205
3905.0600781440735	45	45.276382	3.8251998	54.0	35.0	151.0	0.0	0.29984358	0.29984358	0.29984385	0.29984385	-0.6935556	0.005365813	0.0022857871	0.0010385237	0.6937842	30049	1382254
3985.4468207359314	46	45.688442	3.502105	55.0	35.0	151.0	0.0	0.30257246	0.30257246	0.30257088	0.30257088	-0.69178	0.01233831	0.0014318599	0.0008672055	0.691923	30049	1412303
4065.922456264496	47	45.48241	3.5836651	54.0	36.0	151.0	0.0	0.30120802	0.30120802	0.30120766	0.30120766	-0.6930825	0.0007472271	0.00014636721	5.1264047e-05	0.6930972	30049	1442352
4144.76455783844	48	45.748745	3.5848908	54.0	36.0	151.0	0.0	0.3029718	0.3029718	0.3029723	0.3029723	-0.6931275	0.00042217821	0.0006925635	0.00014807095	0.6931969	30049	1472401
4197.68922495842	49	45.919598	3.5843837	55.0	35.0	151.0	0.0	0.30410329	0.30410329	0.30410448	0.30410448	-0.69315934	0.005418487	0.0013482547	0.00037098536	0.6932943	30049	1502450
4250.029198169708	50	45.492462	4.0720515	56.0	34.0	151.0	0.0	0.3012746	0.3012746	0.3012746	0.3012746	-0.6931472	7.578731e-05	4.8106544e-05	6.6903945e-06	0.69315195	30049	1532499
4303.10284781456	51	46.135677	3.566551	55.0	35.0	151.0	0.0	0.3055343	0.3055343	0.3055348	0.3055348	-0.6931478	0.000773062	4.9132825e-05	1.44114665e-05	0.6931528	30049	1562548
4357.162895679474	52	46.24623	3.547902	55.0	35.0	151.0	0.0	0.30626643	0.30626643	0.30626744	0.30626744	-0.69317764	0.007771393	0.00065441726	0.0005361906	0.6932431	30049	1592597
4408.82568025589	53	46.0201	3.4465914	53.0	33.0	151.0	0.0	0.3047689	0.3047689	0.3047688	0.3047688	-0.6931479	0.0010801516	0.00071085454	0.000121725636	0.6932189	30049	1622646
4460.783558607101	54	45.417084	4.908398	56.0	0.0	151.0	0.0	0.3007754	0.3007754	0.30077454	0.30077454	-0.69316113	0.00528714	0.0010284521	0.00047617796	0.693264	30049	1652695
4512.724650859833	55	45.77387	3.517954	55.0	35.0	151.0	0.0	0.3031382	0.3031382	0.3031382	0.3031382	-0.69314706	9.775888e-06	-4.8588277e-08	7.921479e-09	0.69314706	30049	1682744
4564.916152477264	56	46.180904	3.4111016	54.0	34.0	151.0	0.0	0.30583382	0.30583382	0.30583373	0.30583373	-0.6931479	0.00094075693	3.8606508e-05	1.5609512e-05	0.69315183	30049	1712793
4617.610209226608	57	45.899498	3.5950763	56.0	35.0	151.0	0.0	0.3039702	0.3039702	0.3039699	0.3039699	-0.69314796	0.0012443074	6.477033e-05	2.0840855e-05	0.69315445	30049	1742842
4670.700024366379	58	45.035175	3.9089859	58.0	35.0	151.0	0.0	0.2982462	0.2982462	0.29824585	0.29824585	-0.69314957	0.0022296605	0.00010274151	4.4739838e-05	0.6931599	30049	1772891
4722.810320615768	59	45.798996	3.5258985	56.0	35.0	151.0	0.0	0.3033046	0.3033046	0.30330417	0.30330417	-0.69314814	0.0018858329	1.7645621e-06	1.7303568e-06	0.69314826	30049	1802940
4774.68735408783	60	45.77387	3.517954	54.0	33.0	151.0	0.0	0.3031382	0.3031382	0.30313802	0.30313802	-0.6931476	0.0008839666	-5.275077e-07	7.598778e-09	0.69314754	30049	1832989
4826.744884252548	61	45.60804	3.648795	56.0	32.0	151.0	0.0	0.30204	0.30204	0.30203974	0.30203974	-0.6931497	0.0022043888	4.612568e-05	9.481114e-06	0.69315416	30049	1863038
4878.724496126175	62	45.497486	3.5498946	54.0	35.0	151.0	0.0	0.30130786	0.30130786	0.30130774	0.30130774	-0.69314754	0.0009686621	3.306047e-05	1.50240885e-05	0.693151	30049	1893087
4935.938483715057	63	45.68342	3.5663526	55.0	35.0	151.0	0.0	0.3025392	0.3025392	0.3025391	0.3025391	-0.6931469	0.00030714998	1.8658559e-06	1.6377365e-06	0.69314706	30049	1923136
4995.8150424957275	64	46.36181	3.2189372	55.0	35.0	151.0	0.0	0.30703184	0.30703184	0.3070319	0.3070319	-0.6931477	1.7493261e-05	1.3904495e-05	7.569617e-06	0.693149	30049	1953185
5050.106748819351	65	46.457287	3.913247	57.0	31.0	151.0	0.0	0.30766416	0.30766416	0.30766416	0.30766416	-0.6931472	0.00015509083	2.3559194e-05	5.556674e-06	0.6931495	30049	1983234
5106.454977273941	66	46.18593	3.3849509	53.0	37.0	151.0	0.0	0.30586708	0.30586708	0.30586737	0.30586737	-0.6931473	0.00082525605	0.00050504797	0.0001796739	0.6931979	30049	2013283
5162.9156498909	67	46.095478	3.3975945	55.0	34.0	151.0	0.0	0.30526805	0.30526805	0.3052682	0.3052682	-0.6931313	0.00068042823	0.0031654036	0.0016122876	0.6934478	30049	2043332
5214.849661588669	68	45.73367	3.5957012	55.0	35.0	151.0	0.0	0.30287197	0.30287197	0.30287188	0.30287188	-0.6931472	6.8068504e-05	0.00020411599	7.603965e-05	0.69316757	30049	2073381
5266.981773614883	69	46.085426	3.8263485	55.0	36.0	151.0	0.0	0.3052015	0.3052015	0.3052012	0.3052012	-0.6931404	0.002182688	6.5538894e-05	1.6703063e-05	0.6931468	30049	2103430
5318.519605398178	70	45.57789	3.7406785	57.0	33.0	151.0	0.0	0.30184034	0.30184034	0.30184028	0.30184028	-0.69315267	0.0014843306	7.594694e-05	2.9857047e-05	0.69316006	30049	2133479
5370.709338188171	71	45.48744	3.5328455	54.0	37.0	151.0	0.0	0.3012413	0.3012413	0.30124232	0.30124232	-0.6931671	0.0063034897	3.447041e-05	1.2016052e-05	0.6931704	30049	2163528
5422.697717428207	72	44.663315	4.0390325	59.0	35.0	151.0	0.0	0.29578355	0.29578355	0.29578355	0.29578355	-0.6931472	2.0533822e-05	2.1559029e-07	1.5077914e-08	0.6931472	30049	2193577
5474.253473043442	73	44.0	4.0137954	56.0	33.0	151.0	0.0	0.29139072	0.29139072	0.29139027	0.29139027	-0.69318897	0.0017655048	0.0027873353	0.0010577954	0.6934677	30049	2223626
5526.118642091751	74	43.427135	4.045404	52.0	31.0	151.0	0.0	0.2875969	0.2875969	0.28759685	0.28759685	-0.6931479	0.0011285831	7.8675384e-07	3.3460183e-06	0.69314796	30049	2253675
5578.3989589214325	75	42.447235	4.4435015	55.0	31.0	151.0	0.0	0.28110752	0.28110752	0.28110752	0.28110752	-0.6931472	5.364418e-06	-1.9193627e-07	5.942737e-08	0.6931472	30049	2283724
5630.10062789917	76	39.79397	4.531605	50.0	23.0	151.0	0.0	0.2635362	0.2635362	0.2635358	0.2635358	-0.6931492	0.0021522322	0.0002623416	0.00010675446	0.69317544	30049	2313773
5681.717934370041	77	37.477386	5.3102956	50.0	23.0	151.0	0.0	0.24819462	0.24819462	0.24819462	0.24819462	-0.6931474	0.0007406478	7.536526e-05	1.5944262e-05	0.69315493	30049	2343822
5735.9264087677	78	35.85427	5.1503887	49.0	18.0	151.0	0.0	0.2374455	0.2374455	0.23744512	0.23744512	-0.69315094	0.0027826722	0.0017197574	0.00039624344	0.693323	30049	2373871
5793.56526017189	79	33.62814	5.49485	46.0	18.0	151.0	0.0	0.22270292	0.22270292	0.22270264	0.22270264	-0.69314766	0.0010070801	0.00030252105	8.438189e-06	0.69317794	30049	2403920
5850.269703626633	80	32.497486	5.791932	49.0	18.0	151.0	0.0	0.21521515	0.21521515	0.21521531	0.21521531	-0.6931472	0.0001576543	0.0014893704	0.00062072603	0.69329613	30049	2433969
5907.623042106628	81	31.472363	5.8942084	48.0	16.0	151.0	0.0	0.20842624	0.20842624	0.20842604	0.20842604	-0.6931529	0.0033691882	0.00040846365	7.8336714e-05	0.6931937	30049	2464018
5963.744651317596	82	32.19598	5.7069807	45.0	13.0	151.0	0.0	0.2132184	0.2132184	0.21321931	0.21321931	-0.6931505	0.0025313296	0.012474872	0.0046811183	0.69439787	30049	2494067
6020.137979269028	83	31.698492	6.3284907	48.0	16.0	151.0	0.0	0.20992379	0.20992379	0.20992379	0.20992379	-0.69314706	8.2927116e-05	2.0947996e-06	4.2652047e-07	0.69314754	30049	2524116
6076.459354877472	84	31.20603	6.125387	48.0	14.0	151.0	0.0	0.20666245	0.20666245	0.20666274	0.20666274	-0.6931472	0.0002913475	-2.812659e-07	2.6484736e-08	0.6931472	30049	2554165
6133.078693389893	85	31.346733	6.590337	50.0	11.0	151.0	0.0	0.20759426	0.20759426	0.2075944	0.2075944	-0.69314724	0.00032007694	1.5383267e-06	5.4121538e-06	0.6931474	30049	2584214
6190.2603261470795	86	32.613064	6.1404037	49.0	10.0	151.0	0.0	0.21598056	0.21598056	0.2159807	0.2159807	-0.6931481	0.0013213456	0.00013547907	3.1793737e-05	0.6931616	30049	2614263
6247.021419048309	87	32.668343	6.567818	52.0	12.0	151.0	0.0	0.21634664	0.21634664	0.21634664	0.21634664	-0.6931473	0.0002002418	1.1069903e-06	1.4759179e-08	0.69314736	30049	2644312
6304.163354635239	88	34.005024	6.041313	47.0	14.0	151.0	0.0	0.22519884	0.22519884	0.2251992	0.2251992	-0.6931478	0.0009950398	0.0012623824	0.000559002	0.6932739	30049	2674361
6361.1371784210205	89	35.0201	6.030875	51.0	14.0	151.0	0.0	0.2319212	0.2319212	0.2319212	0.2319212	-0.69314724	2.1774058e-06	-9.9663055e-08	1.370123e-08	0.69314724	30049	2704410
6418.61739897728	90	34.71357	6.0336885	48.0	19.0	151.0	0.0	0.22989118	0.22989118	0.2298909	0.2298909	-0.6931485	0.0017120861	9.207743e-06	2.84157e-06	0.69314957	30049	2734459
6476.178461790085	91	33.718594	7.4659166	53.0	8.0	151.0	0.0	0.22330195	0.22330195	0.223302	0.223302	-0.6931472	7.96914e-05	1.4508572e-05	4.1848643e-06	0.6931486	30049	2764508
6534.204568147659	92	27.0	10.973243	58.0	0.0	151.0	0.0	0.17880794	0.17880794	0.17880794	0.17880794	-0.69314706	9.2417045e-05	4.2460204e-05	1.5579615e-05	0.69315135	30049	2794557
6591.521282911301	93	18.492462	12.809337	47.0	0.0	151.0	0.0	0.12246664	0.12246664	0.12246664	0.12246664	-0.6931472	1.4901161e-06	6.1680123e-07	1.3305087e-06	0.6931472	30049	2824606
6648.445364713669	94	10.236181	11.812586	48.0	0.0	151.0	0.0	0.06778928	0.06778928	0.06778928	0.06778928	-0.6931473	3.996519e-05	2.9062226e-06	1.583569e-06	0.6931475	30049	2854655
6705.512952566147	95	8.9246235	11.857586	45.0	0.0	151.0	0.0	0.059103463	0.059103463	0.059103463	0.059103463	-0.6931473	2.0861966e-05	-2.5523804e-07	1.0223868e-08	0.6931473	30049	2884704
6762.727603435516	96	7.7889447	10.74163	46.0	0.0	151.0	0.0	0.051582415	0.051582415	0.051582165	0.051582165	-0.69314724	0.00059488276	6.150139e-07	2.1032915e-06	0.6931474	30049	2914753
6820.131523132324	97	7.40201	10.951662	41.0	0.0	151.0	0.0	0.049019933	0.049019933	0.049020212	0.049020212	-0.69314766	0.0009746556	0.00021601497	6.4422886e-05	0.69316924	30049	2944802
6877.027782678604	98	9.98995	12.217867	43.0	0.0	151.0	0.0	0.06615861	0.06615861	0.06615853	0.06615853	-0.6931471	0.00034877658	9.790102e-06	1.6616792e-06	0.69314826	30049	2974851
6933.8403840065	99	11.869347	12.248803	50.0	0.0	151.0	0.0	0.078604944	0.078604944	0.07860509	0.07860509	-0.69314814	0.0013917974	0.0002437812	8.3241765e-05	0.6931726	30049	3004900
