Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
33.780110120773315	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	30049
82.42637777328491	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	60098
147.41250681877136	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	90147
182.48153924942017	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	120196
220.3761522769928	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	150245
282.0514316558838	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	180294
328.0998013019562	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	210343
385.99702167510986	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	240392
428.17158579826355	8	0.19095477	1.8249301	21.0	0.0	151.0	0.0	0.0012646011	0.0012646011	0.0012646011	0.0012646011	30049	270441
474.00634932518005	9	0.5879397	3.3701403	39.0	0.0	151.0	0.0	0.0038936404	0.0038936404	0.0038936404	0.0038936404	30049	300490
523.6521174907684	10	3.3366835	8.102497	48.0	0.0	151.0	0.0	0.022097241	0.022097241	0.022097241	0.022097241	30049	330539
570.2652516365051	11	7.090452	11.194124	52.0	0.0	151.0	0.0	0.046956636	0.046956636	0.046956636	0.046956636	30049	360588
601.7111933231354	12	13.527638	15.610458	59.0	0.0	151.0	0.0	0.08958701	0.08958701	0.08958701	0.08958701	30049	390637
652.1886603832245	13	16.331657	15.298718	55.0	0.0	151.0	0.0	0.10815668	0.10815668	0.10815668	0.10815668	30049	420686
680.3523237705231	14	20.407036	16.506437	62.0	0.0	151.0	0.0	0.13514593	0.13514593	0.13514593	0.13514593	30049	450735
734.7384073734283	15	23.326633	15.767432	54.0	0.0	151.0	0.0	0.15448101	0.15448101	0.15448101	0.15448101	30049	480784
763.1711795330048	16	23.954773	15.480023	61.0	0.0	151.0	0.0	0.15864089	0.15864089	0.15864089	0.15864089	30049	510833
793.4451990127563	17	21.542713	16.063534	52.0	0.0	151.0	0.0	0.14266698	0.14266698	0.14266698	0.14266698	30049	540882
828.8425121307373	18	23.73367	15.996998	61.0	0.0	151.0	0.0	0.15717661	0.15717661	0.15717661	0.15717661	30049	570931
871.2284870147705	19	23.582914	15.6221695	58.0	0.0	151.0	0.0	0.15617824	0.15617824	0.15617824	0.15617824	30049	600980
906.0157516002655	20	23.748743	15.03153	63.0	0.0	151.0	0.0	0.15727645	0.15727645	0.15727645	0.15727645	30049	631029
941.3961544036865	21	24.221106	14.476158	58.0	0.0	151.0	0.0	0.16040467	0.16040467	0.16040467	0.16040467	30049	661078
972.9145648479462	22	22.778894	14.706898	51.0	0.0	151.0	0.0	0.1508536	0.1508536	0.1508536	0.1508536	30049	691127
1005.9725866317749	23	21.58794	14.1229725	55.0	0.0	151.0	0.0	0.1429665	0.1429665	0.1429665	0.1429665	30049	721176
1042.5421826839447	24	17.663317	13.240042	52.0	0.0	151.0	0.0	0.116975605	0.116975605	0.116975605	0.116975605	30049	751225
1082.0096068382263	25	17.613066	12.367327	50.0	0.0	151.0	0.0	0.11664282	0.11664282	0.11664282	0.11664282	30049	781274
1132.2145521640778	26	16.39196	12.528045	50.0	0.0	151.0	0.0	0.108556025	0.108556025	0.108556025	0.108556025	30049	811323
1203.497504234314	27	15.603015	11.430286	41.0	0.0	151.0	0.0	0.10333122	0.10333122	0.10333122	0.10333122	30049	841372
1256.8449912071228	28	19.58794	12.578239	47.0	0.0	151.0	0.0	0.12972145	0.12972145	0.12972145	0.12972145	30049	871421
1286.5280182361603	29	21.9799	12.099653	50.0	0.0	151.0	0.0	0.14556225	0.14556225	0.14556225	0.14556225	30049	901470
1327.5356967449188	30	26.60804	11.536577	56.0	0.0	151.0	0.0	0.17621219	0.17621219	0.17621219	0.17621219	30049	931519
1354.1202971935272	31	26.090452	12.18665	53.0	0.0	151.0	0.0	0.17278445	0.17278445	0.17278445	0.17278445	30049	961568
1380.464349269867	32	29.809046	11.512882	53.0	0.0	151.0	0.0	0.1974109	0.1974109	0.1974109	0.1974109	30049	991617
1410.0459411144257	33	31.316584	10.499355	57.0	0.0	151.0	0.0	0.20739459	0.20739459	0.20739459	0.20739459	30049	1021666
1438.7600135803223	34	33.276382	9.536969	57.0	0.0	151.0	0.0	0.22037339	0.22037339	0.22037339	0.22037339	30049	1051715
1468.5566067695618	35	35.92462	8.979001	55.0	0.0	151.0	0.0	0.23791142	0.23791142	0.23791142	0.23791142	30049	1081764
1498.528264760971	36	37.562813	9.932679	57.0	0.0	151.0	0.0	0.24876036	0.24876036	0.24876036	0.24876036	30049	1111813
1525.0277585983276	37	38.65829	8.004636	57.0	0.0	151.0	0.0	0.25601518	0.25601518	0.25601518	0.25601518	30049	1141862
1554.7605917453766	38	37.07035	7.666089	52.0	10.0	151.0	0.0	0.24549901	0.24549901	0.24549901	0.24549901	30049	1171911
1583.2141723632812	39	36.819096	6.5215096	52.0	20.0	151.0	0.0	0.24383508	0.24383508	0.24383508	0.24383508	30049	1201960
