Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
10.631682395935059	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.018621812352368	-0.018621812352368	1008	1008
14.656914949417114	1	-0.4092579	0.08911808	-0.21993847	-0.60605484	21.0	0.0	-0.01948847	-0.01948847	-0.017567257508959173	-0.017567257508959173	1008	2016
17.67087459564209	2	-0.42428336	0.08033136	-0.22298506	-0.5916121	21.0	0.0	-0.02020397	-0.02020397	-0.018520226332442748	-0.018520226332442748	1008	3024
20.6847140789032	3	-0.41964817	0.08900625	-0.2855287	-0.619429	21.0	0.0	-0.019983247	-0.019983247	-0.0186064706976399	-0.0186064706976399	1008	4032
23.886492490768433	4	-0.42408085	0.07630715	-0.2591284	-0.6211157	21.0	0.0	-0.020194326	-0.020194326	-0.018782852285389437	-0.018782852285389437	1008	5040
26.827852964401245	5	-0.4155414	0.080890924	-0.17426306	-0.5771192	21.0	0.0	-0.019787686	-0.019787686	-0.0183254066750472	-0.0183254066750472	1008	6048
29.64600944519043	6	-0.44194773	0.09582027	-0.236507	-0.66909796	21.0	0.0	-0.021045132	-0.021045132	-0.01959103104934143	-0.01959103104934143	1008	7056
32.22798681259155	7	-0.41583943	0.084187135	-0.23086348	-0.59626085	21.0	0.0	-0.019801877	-0.019801877	-0.018246674489693592	-0.018246674489693592	1008	8064
35.15817475318909	8	-0.4286472	0.08724161	-0.25457707	-0.58688587	21.0	0.0	-0.020411773	-0.020411773	-0.01906860153006899	-0.01906860153006899	1008	9072
37.779513359069824	9	-0.41623583	0.097883016	-0.26830214	-0.680593	21.0	0.0	-0.019820755	-0.019820755	-0.018570303860894897	-0.018570303860894897	1008	10080
40.767303228378296	10	-0.4781402	0.09864222	-0.2821492	-0.69452536	21.0	0.0	-0.022768581	-0.022768581	-0.02114288760365063	-0.02114288760365063	1008	11088
43.75869345664978	11	-0.44884095	0.11786643	-0.15299243	-0.82571673	21.0	0.0	-0.021373378	-0.021373378	-0.02003115192898906	-0.02003115192898906	1008	12096
46.83604311943054	12	-0.4404396	0.10416605	-0.22294655	-0.6939052	21.0	0.0	-0.020973314	-0.020973314	-0.019712630007241147	-0.019712630007241147	1008	13104
49.35279941558838	13	-0.4935255	0.10282937	-0.26770633	-0.8006241	21.0	0.0	-0.023501212	-0.023501212	-0.02204582251798827	-0.02204582251798827	1008	14112
51.99902939796448	14	-0.49801266	0.10868747	-0.26487577	-0.8796189	21.0	0.0	-0.023714889	-0.023714889	-0.022216646803432487	-0.022216646803432487	1008	15120
54.68080711364746	15	-0.5223941	0.14547345	-0.27021208	-0.9038637	21.0	0.0	-0.024875913	-0.024875913	-0.02332809867391929	-0.02332809867391929	1008	16128
57.18627858161926	16	-0.5188916	0.11946379	-0.24239549	-0.9369502	21.0	0.0	-0.02470912	-0.02470912	-0.02340702365875686	-0.02340702365875686	1008	17136
59.693721771240234	17	-0.5061322	0.12916109	-0.26222408	-0.79755175	21.0	0.0	-0.024101533	-0.024101533	-0.02279429472144342	-0.02279429472144342	1008	18144
62.59216547012329	18	-0.58568585	0.12522358	-0.3529773	-0.98546237	21.0	0.0	-0.027889803	-0.027889803	-0.02646959828418702	-0.02646959828418702	1008	19152
65.46780347824097	19	-0.5618505	0.11480236	-0.36587948	-0.8827909	21.0	0.0	-0.026754783	-0.026754783	-0.02543677770127648	-0.02543677770127648	1008	20160
68.5704026222229	20	-0.5697441	0.120418586	-0.28237677	-0.7750977	21.0	0.0	-0.027130673	-0.027130673	-0.02578370537272064	-0.02578370537272064	1008	21168
71.1859917640686	21	0.016468406	4.247983	29.127686	-0.8811887	21.0	0.0	0.0007842136	0.0007842136	0.0020234832749244655	0.0020234832749244655	1008	22176
74.2592875957489	22	-0.3610742	1.4020445	9.204325	-0.98229563	21.0	0.0	-0.017194012	-0.017194012	-0.016010950702728306	-0.016010950702728306	1008	23184
76.94023156166077	23	1.3024075	6.926711	39.33281	-0.76430637	21.0	0.0	0.062019404	0.062019404	0.06335510538811712	0.06335510538811712	1008	24192
79.85046553611755	24	0.06054424	3.1545205	19.400627	-0.9171499	21.0	0.0	0.0028830601	0.0028830601	0.004137813137734116	0.004137813137734116	1008	25200
82.58668732643127	25	0.45456672	5.0389247	29.047081	-0.93830746	21.0	0.0	0.021646034	0.021646034	0.02294221104796242	0.02294221104796242	1008	26208
84.91678237915039	26	1.9224682	7.1879525	39.37463	-0.9352213	21.0	0.0	0.09154609	0.09154609	0.09281672505580257	0.09281672505580257	1008	27216
