Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
8.615286827087402	0	-0.42860222	0.08741082	-0.25177664	-0.6315052	21.0	0.0	-0.020409627	-0.020409627	-0.020409627	-0.020409627	1008	1008
11.62253999710083	1	-0.40660846	0.086677596	-0.2235476	-0.68927497	21.0	0.0	-0.019362306	-0.019362306	-0.019362306	-0.019362306	1008	2016
13.576715230941772	2	-0.425608	0.09744937	-0.18877631	-0.6960493	21.0	0.0	-0.02026705	-0.02026705	-0.02026705	-0.02026705	1008	3024
15.441387176513672	3	-0.42614743	0.08177427	-0.2454104	-0.6259779	21.0	0.0	-0.020292733	-0.020292733	-0.020292733	-0.020292733	1008	4032
17.30369257926941	4	-0.4251956	0.085510954	-0.2627513	-0.63663334	21.0	0.0	-0.020247413	-0.020247413	-0.020247413	-0.020247413	1008	5040
19.081609964370728	5	-0.39949408	0.06891146	-0.29009533	-0.5712428	21.0	0.0	-0.01902353	-0.01902353	-0.01902353	-0.01902353	1008	6048
20.8985493183136	6	-0.41796753	0.100615315	-0.18103209	-0.66015553	21.0	0.0	-0.019903215	-0.019903215	-0.019903215	-0.019903215	1008	7056
22.72387671470642	7	-0.40965864	0.09557298	-0.19155362	-0.6420666	21.0	0.0	-0.019507555	-0.019507555	-0.019507555	-0.019507555	1008	8064
24.724238872528076	8	-0.4362456	0.11932923	-0.25195095	-0.78686714	21.0	0.0	-0.0207736	-0.0207736	-0.0207736	-0.0207736	1008	9072
26.679324865341187	9	-0.45236322	0.105101675	-0.2165435	-0.7419748	21.0	0.0	-0.021541106	-0.021541106	-0.021541106	-0.021541106	1008	10080
28.504544258117676	10	-0.4363362	0.10414677	-0.2729401	-0.75482434	21.0	0.0	-0.020777915	-0.020777915	-0.020777915	-0.020777915	1008	11088
30.387451171875	11	-0.4493811	0.10174471	-0.30868426	-0.6927344	21.0	0.0	-0.021399103	-0.021399103	-0.021399103	-0.021399103	1008	12096
32.22008419036865	12	-0.44806507	0.10121855	-0.27929848	-0.78345364	21.0	0.0	-0.021336433	-0.021336433	-0.021336433	-0.021336433	1008	13104
34.30179500579834	13	-0.52270204	0.11111777	-0.27394852	-0.78116715	21.0	0.0	-0.024890572	-0.024890572	-0.024890572	-0.024890572	1008	14112
36.23509502410889	14	-0.29306313	1.4077909	9.325157	-0.782259	21.0	0.0	-0.013955389	-0.013955389	-0.013955389	-0.013955389	1008	15120
37.99818420410156	15	-0.53324145	0.11791391	-0.24280861	-0.8015271	21.0	0.0	-0.02539245	-0.02539245	-0.02539245	-0.02539245	1008	16128
39.86195421218872	16	0.66455716	4.351122	19.371548	-0.88320524	21.0	0.0	0.031645585	0.031645585	0.031645585	0.031645585	1008	17136
41.6939902305603	17	1.4830345	6.055257	29.14729	-0.8564476	21.0	0.0	0.070620686	0.070620686	0.070620686	0.070620686	1008	18144
43.46459937095642	18	9.317605	16.373854	59.017654	-0.8390869	21.0	0.0	0.44369543	0.44369543	0.44369543	0.44369543	1008	19152
45.379573822021484	19	8.924189	17.08567	59.227905	-0.93831176	21.0	0.0	0.42496133	0.42496133	0.42496133	0.42496133	1008	20160
47.15748643875122	20	11.404968	17.005466	69.27614	-0.8299487	21.0	0.0	0.54309374	0.54309374	0.54309374	0.54309374	1008	21168
49.03172540664673	21	21.306786	22.453802	69.11466	-0.9653344	21.0	0.0	1.0146087	1.0146087	1.0146087	1.0146087	1008	22176
