Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
35.656172037124634	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.253649e-06	9.253649e-06	-0.6953392	0.03362794	0.002845853	0.0010385097	0.6956238	30049	30049
66.43087077140808	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.7744433e-05	1.7744433e-05	-0.691646	0.03276715	0.0025613834	0.0026972697	0.6919021	30049	60098
92.65611624717712	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.4390225e-05	1.4390225e-05	-0.69538116	0.08500822	0.03745438	0.042019345	0.6991266	30049	90147
119.66275954246521	3	0.13065326	1.8384545	26.0	0.0	151.0	0.0	0.00086525345	0.00086525345	0.0010415738	0.0010415738	-0.65411204	0.18352725	0.1281159	0.13344297	0.66692364	30049	120196
146.76666069030762	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.4059384e-05	-2.4059384e-05	-0.6901132	0.1352116	0.19531918	0.18088639	0.7096451	30049	150245
186.93232345581055	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	7.8241384e-05	7.8241384e-05	-0.6928483	0.14480062	0.18039605	0.24424502	0.7108879	30049	180294
233.04302525520325	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.8633699e-06	-1.8633699e-06	-0.6963613	0.051636398	0.009290535	0.012712019	0.6972903	30049	210343
272.51366090774536	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.006504e-05	8.006504e-05	-0.71574616	0.20809019	0.1592777	0.17038988	0.73167396	30049	240392
317.8820638656616	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000312716	0.000312716	-0.6438208	0.3998178	0.5235783	0.28632554	0.6961787	30049	270441
358.9380843639374	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0006129759	0.0006129759	-0.6237408	0.51626575	0.5823933	0.2550888	0.68198	30049	300490
404.01325964927673	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000502676	0.000502676	-0.56089103	0.48845878	0.6980374	0.30773258	0.6306948	30049	330539
444.722336769104	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000658835	0.000658835	-0.53946424	0.53715116	0.84222686	0.30592114	0.62368697	30049	360588
493.1962819099426	12	0.19095477	2.6869721	38.0	0.0	151.0	0.0	0.0012646011	0.0012646011	0.002182451	0.002182451	-0.473145	0.5142662	0.7864074	0.27240524	0.5517858	30049	390637
535.7901828289032	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00068594626	0.00068594626	-0.49731398	0.5244971	1.0887439	0.49530897	0.60618836	30049	420686
583.7190787792206	14	0.06030151	0.84851736	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.0010186426	0.0010186426	-0.5190042	0.50301254	0.92798615	0.36923948	0.6118028	30049	450735
624.1684165000916	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0007441814	0.0007441814	-0.5344644	0.524558	0.8259607	0.32751557	0.6170604	30049	480784
671.8098523616791	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000710248	0.000710248	-0.49781594	0.5208144	0.882636	0.3785246	0.5860796	30049	510833
713.5206243991852	17	0.12562814	1.3743144	19.0	0.0	151.0	0.0	0.00083197444	0.00083197444	0.001594687	0.001594687	-0.5824121	0.6268409	0.81215763	0.32117072	0.6636279	30049	540882
759.5792212486267	18	0.16080402	1.0863572	10.0	0.0	151.0	0.0	0.0010649273	0.0010649273	0.0016033375	0.0016033375	-0.55251825	0.5132394	0.78021806	0.4141011	0.63054013	30049	570931
799.3848764896393	19	0.10050251	1.4141958	20.0	0.0	151.0	0.0	0.0006655796	0.0006655796	0.0012599583	0.0012599583	-0.5582703	0.47124067	0.84020627	0.43787697	0.64229095	30049	600980
847.3110494613647	20	0.010050251	0.14141959	2.0	0.0	151.0	0.0	6.655796e-05	6.655796e-05	0.00059842336	0.00059842336	-0.49183977	0.38391805	0.80380094	0.41691497	0.57221985	30049	631029
887.9118359088898	21	0.14572865	1.7317227	24.0	0.0	151.0	0.0	0.00096509035	0.00096509035	0.0013872945	0.0013872945	-0.5697535	0.46792418	0.69240767	0.4104343	0.63899434	30049	661078
932.7413840293884	22	0.37185928	4.065099	54.0	0.0	151.0	0.0	0.0024626444	0.0024626444	0.0028695052	0.0028695052	-0.561442	0.5182584	0.7128601	0.5078545	0.63272804	30049	691127
974.0587060451508	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00026140574	0.00026140574	-0.53877366	0.3259631	0.5829706	0.4438415	0.5970707	30049	721176
1021.1337687969208	24	0.2964824	2.369729	30.0	0.0	151.0	0.0	0.0019634597	0.0019634597	0.0022555594	0.0022555594	-0.58400804	0.41484016	0.6724858	0.5235074	0.65125656	30049	751225
1063.507351398468	25	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00027116633	0.00027116633	-0.6251083	0.32559296	0.5381607	0.38906318	0.67892444	30049	781274
