Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
160.87615585327148	46	70.79556	20.578884	108.75687	28.896688	21.0	0.0	3.3712175	3.3712175	3.3884788	3.3884788	1008	47376
166.966450214386	47	74.446014	18.787216	118.31622	29.128048	21.0	0.0	3.545048	3.545048	3.5621183	3.5621183	1008	48384
173.10754871368408	48	71.577934	27.854895	118.343216	9.2530155	21.0	0.0	3.408473	3.408473	3.4254155	3.4254155	1008	49392
179.1549015045166	49	76.1146	23.795984	108.81583	9.22087	21.0	0.0	3.624505	3.624505	3.6414049	3.6414049	1008	50400
185.87637901306152	50	80.08244	22.895298	128.28448	29.042015	21.0	0.0	3.8134496	3.8134496	3.830044	3.830044	1008	51408
192.39961004257202	51	81.660545	20.195967	118.569496	29.089489	21.0	0.0	3.8885972	3.8885972	3.905315	3.905315	1008	52416
199.0681173801422	52	81.845245	19.786243	118.41121	19.106781	21.0	0.0	3.8973927	3.8973927	3.9136293	3.9136293	1008	53424
205.49658846855164	53	86.598564	23.381536	128.32764	-1.0162181	21.0	0.0	4.1237407	4.1237407	4.1400223	4.1400223	1008	54432
212.391028881073	54	88.69355	19.69398	118.72373	29.0246	21.0	0.0	4.2235026	4.2235026	4.2398877	4.2398877	1008	55440
219.36788320541382	55	86.79303	17.981041	118.38273	38.941383	21.0	0.0	4.1330013	4.1330013	4.1491923	4.1491923	1008	56448
225.88139271736145	56	89.44062	19.614927	118.54759	29.054623	21.0	0.0	4.259077	4.259077	4.2752237	4.2752237	1008	57456
233.45877146720886	57	90.06189	19.732649	118.59485	19.281063	21.0	0.0	4.288662	4.288662	4.3046265	4.3046265	1008	58464
242.36299896240234	58	95.645164	15.782138	128.33112	68.65861	21.0	0.0	4.5545316	4.5545316	4.5703335	4.5703335	1008	59472
251.33798480033875	59	86.30863	19.857721	128.24142	39.030853	21.0	0.0	4.109935	4.109935	4.1257286	4.1257286	1008	60480
259.2623212337494	60	87.96696	17.15269	118.493576	48.53893	21.0	0.0	4.1889033	4.1889033	4.204497	4.204497	1008	61488
268.06062602996826	61	94.99973	16.003258	118.33017	48.870037	21.0	0.0	4.523797	4.523797	4.539352	4.539352	1008	62496
277.0056335926056	62	92.94108	16.251276	118.5806	38.76766	21.0	0.0	4.4257655	4.4257655	4.441315	4.441315	1008	63504
285.9072358608246	63	94.99533	19.267475	128.26578	29.21951	21.0	0.0	4.523587	4.523587	4.538845	4.538845	1008	64512
294.3811185359955	64	98.10208	14.851118	128.2159	68.61959	21.0	0.0	4.671528	4.671528	4.686583	4.686583	1008	65520
305.1347415447235	65	96.618385	14.119863	128.41559	68.20924	21.0	0.0	4.6008754	4.6008754	4.6160054	4.6160054	1008	66528
315.7200257778168	66	95.764915	16.185707	128.19319	58.316383	21.0	0.0	4.5602345	4.5602345	4.575402	4.575402	1008	67536
325.3024642467499	67	96.127205	19.731272	128.06796	48.647194	21.0	0.0	4.577486	4.577486	4.5924177	4.5924177	1008	68544
334.73634457588196	68	96.99973	15.117575	128.07034	48.77746	21.0	0.0	4.619035	4.619035	4.63397	4.63397	1008	69552
344.2168035507202	69	99.09002	16.263584	128.24522	68.36905	21.0	0.0	4.7185726	4.7185726	4.733319	4.733319	1008	70560
354.2502155303955	70	95.27701	15.080422	118.60444	48.52069	21.0	0.0	4.537	4.537	4.5518284	4.5518284	1008	71568
364.8576326370239	71	99.22527	18.196764	137.98102	48.40033	21.0	0.0	4.725013	4.725013	4.7397723	4.7397723	1008	72576
389.27377223968506	72	99.41744	18.040619	138.10823	48.416283	21.0	0.0	4.7341638	4.7341638	4.7488356	4.7488356	1008	73584
406.3427381515503	73	98.960335	16.759386	128.0791	48.67449	21.0	0.0	4.712397	4.712397	4.726909	4.726909	1008	74592
420.13712525367737	74	97.97625	14.72844	128.27893	68.84139	21.0	0.0	4.665536	4.665536	4.6799064	4.6799064	1008	75600
434.9583034515381	75	96.90954	16.341162	118.364716	58.486984	21.0	0.0	4.6147394	4.6147394	4.629189	4.629189	1008	76608
448.2783844470978	76	101.65501	17.690485	128.11887	58.630764	21.0	0.0	4.840715	4.840715	4.8550367	4.8550367	1008	77616
478.0761203765869	77	100.640564	16.100298	128.35246	38.81932	21.0	0.0	4.7924085	4.7924085	4.806652	4.806652	1008	78624
488.7217900753021	78	99.1717	14.354663	128.1579	68.36212	21.0	0.0	4.7224627	4.7224627	4.7368407	4.7368407	1008	79632
499.220419883728	79	100.08007	14.5324955	128.19926	58.396816	21.0	0.0	4.765717	4.765717	4.7798066	4.7798066	1008	80640
511.636381149292	80	100.06366	12.839464	127.73442	58.583805	21.0	0.0	4.764936	4.764936	4.7790837	4.7790837	1008	81648
523.7731454372406	81	102.3241	17.43204	137.41313	48.620872	21.0	0.0	4.872576	4.872576	4.886672	4.886672	1008	82656
535.8196852207184	82	99.18836	16.522903	128.32364	38.942703	21.0	0.0	4.723255	4.723255	4.737437	4.737437	1008	83664
548.366058588028	83	95.08106	20.111439	137.81198	8.975153	21.0	0.0	4.5276704	4.5276704	4.541868	4.541868	1008	84672
559.0248372554779	84	99.42487	15.835065	128.11786	48.873867	21.0	0.0	4.734518	4.734518	4.748418	4.748418	1008	85680
569.2704010009766	85	93.03544	18.24505	118.42786	19.00486	21.0	0.0	4.430259	4.430259	4.4443827	4.4443827	1008	86688
584.2900898456573	86	97.53135	16.55919	118.43166	58.508858	21.0	0.0	4.64435	4.64435	4.6581826	4.6581826	1008	87696
598.417230129242	87	100.23767	14.079187	128.03848	68.418304	21.0	0.0	4.7732224	4.7732224	4.7870154	4.7870154	1008	88704
614.575630903244	88	98.83655	14.605932	128.09377	58.573345	21.0	0.0	4.7065024	4.7065024	4.7203913	4.7203913	1008	89712
632.8195056915283	89	100.881966	14.221319	128.14462	68.60811	21.0	0.0	4.803903	4.803903	4.8176327	4.8176327	1008	90720
644.7819147109985	90	100.63914	14.16923	118.33531	68.677864	21.0	0.0	4.79234	4.79234	4.806071	4.806071	1008	91728
660.0853381156921	91	99.77964	15.210552	128.2814	48.621014	21.0	0.0	4.7514114	4.7514114	4.7652154	4.7652154	1008	92736
670.9655010700226	92	98.37918	15.013246	137.9754	68.63215	21.0	0.0	4.6847234	4.6847234	4.698488	4.698488	1008	93744
681.8827605247498	93	97.129974	20.037838	128.60555	38.60795	21.0	0.0	4.6252375	4.6252375	4.6390085	4.6390085	1008	94752
693.000679731369	94	97.59271	18.918055	128.38712	38.99761	21.0	0.0	4.647272	4.647272	4.660913	4.660913	1008	95760
704.1402959823608	95	95.91598	19.469788	118.41173	18.839838	21.0	0.0	4.5674267	4.5674267	4.581217	4.581217	1008	96768
718.2256677150726	96	99.449585	16.235518	128.36296	58.750168	21.0	0.0	4.7356944	4.7356944	4.7492657	4.7492657	1008	97776
726.6215908527374	97	94.08077	20.539917	128.33273	19.107887	21.0	0.0	4.4800363	4.4800363	4.493722	4.493722	1008	98784
735.0417709350586	98	93.040245	20.062847	128.00069	38.389103	21.0	0.0	4.4304876	4.4304876	4.4442334	4.4442334	1008	99792
742.719883441925	99	94.75364	14.549029	127.81437	38.929245	21.0	0.0	4.5120783	4.5120783	4.525709	4.525709	1008	100800
