Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
7.967063903808594	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020814737	-0.020814737	1008	1008
10.904758214950562	1	-0.4092544	0.08912	-0.21993938	-0.6060788	21.0	0.0	-0.019488305	-0.019488305	-0.019488305	-0.019488305	1008	2016
12.737944602966309	2	-0.42483115	0.080613434	-0.22337538	-0.5957445	21.0	0.0	-0.020230057	-0.020230057	-0.020230057	-0.020230057	1008	3024
14.616177558898926	3	-0.42141056	0.08963948	-0.28455845	-0.6270058	21.0	0.0	-0.02006717	-0.02006717	-0.02006717	-0.02006717	1008	4032
16.50228190422058	4	-0.42625216	0.07679642	-0.25802663	-0.6215927	21.0	0.0	-0.020297723	-0.020297723	-0.020297723	-0.020297723	1008	5040
18.220178842544556	5	-0.41817918	0.08131153	-0.1739301	-0.57695055	21.0	0.0	-0.019913295	-0.019913295	-0.019913295	-0.019913295	1008	6048
19.916049480438232	6	-0.44570753	0.096907996	-0.24083053	-0.6794223	21.0	0.0	-0.021224167	-0.021224167	-0.021224167	-0.021224167	1008	7056
21.716397762298584	7	-0.42054248	0.08653623	-0.23346221	-0.6106883	21.0	0.0	-0.020025833	-0.020025833	-0.020025833	-0.020025833	1008	8064
23.62555718421936	8	-0.43615928	0.08941884	-0.25620422	-0.5951201	21.0	0.0	-0.02076949	-0.02076949	-0.02076949	-0.02076949	1008	9072
25.425436973571777	9	-0.42401925	0.10002872	-0.2757667	-0.69223875	21.0	0.0	-0.020191392	-0.020191392	-0.020191392	-0.020191392	1008	10080
27.30738663673401	10	-0.48994967	0.10272304	-0.29082257	-0.7226594	21.0	0.0	-0.023330936	-0.023330936	-0.023330936	-0.023330936	1008	11088
29.075952529907227	11	-0.46091986	0.12149026	-0.15911019	-0.8408582	21.0	0.0	-0.021948565	-0.021948565	-0.021948565	-0.021948565	1008	12096
30.88164734840393	12	-0.45220685	0.10697159	-0.23090526	-0.71838784	21.0	0.0	-0.021533659	-0.021533659	-0.021533659	-0.021533659	1008	13104
32.7726104259491	13	-0.5091303	0.106140964	-0.27393508	-0.8312937	21.0	0.0	-0.024244301	-0.024244301	-0.024244301	-0.024244301	1008	14112
34.98930525779724	14	-0.513332	0.11321528	-0.27042988	-0.9108669	21.0	0.0	-0.02444438	-0.02444438	-0.02444438	-0.02444438	1008	15120
36.776777029037476	15	-0.53664714	0.1495098	-0.28180435	-0.9318937	21.0	0.0	-0.025554627	-0.025554627	-0.025554627	-0.025554627	1008	16128
