Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
4647.255297422409	57	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.1725585e-07	3.1725585e-07	-0.6925341	0.007856716	0.00042441444	0.00018270312	0.6925764	30049	1742842
4699.4760665893555	58	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.6390188e-07	3.6390188e-07	-0.6931684	0.005821445	0.0063680587	0.003290455	0.6938051	30049	1772891
4751.794964313507	59	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.951563e-07	3.951563e-07	-0.69315314	0.0034369577	0.00091857824	0.00040843975	0.69324493	30049	1802940
4803.875715017319	60	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.160354e-08	3.160354e-08	-0.6931486	0.0025486508	0.0013559159	0.00045067392	0.6932843	30049	1832989
4856.006778478622	61	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.5286347e-06	-1.5286347e-06	-0.6935247	0.014631511	0.013468472	0.0056246305	0.6948716	30049	1863038
4908.772572278976	62	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.4363855e-08	9.4363855e-08	-0.6931481	0.0013677477	0.00054776034	0.0003843063	0.6932029	30049	1893087
4968.447150230408	63	0.4924623	4.937671	56.0	0.0	151.0	0.0	0.0032613399	0.0032613399	0.0032625012	0.0032625012	-0.69198805	0.013454354	0.0003949057	0.0002071533	0.69202745	30049	1923136
5027.048857450485	64	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-7.452095e-07	-7.452095e-07	-0.69314796	0.0013628006	1.5717677e-07	1.5167839e-07	0.693148	30049	1953185
5083.609380483627	65	0.06030151	0.84851724	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.00039952094	0.00039952094	-0.691269	0.016225545	0.008000484	0.003072303	0.69206905	30049	1983234
5140.321133136749	66	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.4024685e-08	9.4024685e-08	-0.69315	0.0028105455	0.005905224	0.0027482284	0.6937405	30049	2013283
5193.332258462906	67	0.10552764	1.4849055	21.0	0.0	151.0	0.0	0.0006988585	0.0006988585	0.00069877564	0.00069877564	-0.6932479	0.0014450697	0.00083899125	0.0005427333	0.6933319	30049	2043332
5246.08269071579	68	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.692538e-07	2.692538e-07	-0.6931274	0.0043365317	0.0072926455	0.003948396	0.6938566	30049	2073381
5299.235338926315	69	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.3999536e-07	2.3999536e-07	-0.6931461	0.0009263207	1.4675576e-05	7.4444515e-06	0.6931474	30049	2103430
5351.013869524002	70	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.2249287e-07	3.2249287e-07	-0.6931454	0.0008821336	0.00028195832	0.000102889026	0.69317365	30049	2133479
5402.8772149086	71	0.07035176	0.98993695	14.0	0.0	151.0	0.0	0.0004659057	0.0004659057	0.00046587404	0.00046587404	-0.6931258	0.0031029847	5.5220058e-05	1.5468013e-05	0.6931312	30049	2163528
5455.475257396698	72	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.7198756e-07	4.7198756e-07	-0.6931523	0.0032252334	1.19888955e-05	5.5747428e-06	0.69315356	30049	2193577
5507.605863571167	73	0.025125628	0.35354894	5.0	0.0	151.0	0.0	0.0001663949	0.0001663949	0.00016620566	0.00016620566	-0.6931479	0.0011613361	3.056177e-05	2.6350337e-05	0.693151	30049	2223626
5559.730433702469	74	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-8.422298e-07	-8.422298e-07	-0.69315684	0.0043999255	0.0031149294	0.0012174882	0.6934684	30049	2253675
5612.814492225647	75	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.2388885e-08	6.2388885e-08	-0.6931482	0.0013925431	0.0001962967	8.8368615e-05	0.6931678	30049	2283724
5664.611263036728	76	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.534018e-07	8.534018e-07	-0.6931661	0.0061460095	6.305799e-05	3.6481284e-05	0.69317234	30049	2313773
5717.208318471909	77	0.20603015	1.6962163	16.0	0.0	151.0	0.0	0.0013644381	0.0013644381	0.0013645581	0.0013645581	-0.69314766	0.0010240972	0.0014361489	0.0005838581	0.6932913	30049	2343822
5775.055723667145	78	0.020100502	0.28283915	4.0	0.0	151.0	0.0	0.00013311591	0.00013311591	0.0001328722	0.0001328722	-0.69314855	0.0015850365	1.7717248e-05	5.1486154e-06	0.6931502	30049	2373871
5831.507503032684	79	0.2964824	4.1718774	59.0	0.0	151.0	0.0	0.0019634597	0.0019634597	0.0019634545	0.0019634545	-0.6931472	0.00025977707	1.5529025e-05	1.1074127e-05	0.69314873	30049	2403920
5888.786382675171	80	0.14070351	1.6103628	22.0	0.0	151.0	0.0	0.0009318114	0.0009318114	0.00093193556	0.00093193556	-0.6931481	0.0012621582	0.00056242466	0.00027205152	0.6932042	30049	2433969
5945.22064948082	81	0.030150754	0.42425862	6.0	0.0	151.0	0.0	0.00019967387	0.00019967387	0.00019978097	0.00019978097	-0.6931471	0.00022494796	2.4996609e-05	1.316619e-05	0.6931497	30049	2464018
6001.460573911667	82	0.19095477	2.3582888	33.0	0.0	151.0	0.0	0.0012646011	0.0012646011	0.0012646187	0.0012646187	-0.6931472	0.000118762255	0.0004726235	0.00038272323	0.6931945	30049	2494067
6057.649040937424	83	0.03517588	0.4949685	7.0	0.0	151.0	0.0	0.00023295285	0.00023295285	0.00023296324	0.00023296324	-0.6931472	4.1514646e-05	-7.5024445e-07	1.4556043e-07	0.6931472	30049	2524116
6113.599777698517	84	0.04522613	0.636388	9.0	0.0	151.0	0.0	0.0002995108	0.0002995108	0.00029951736	0.00029951736	-0.6931473	1.1176228e-05	1.6687729e-05	1.2643894e-05	0.69314885	30049	2554165
6170.369255781174	85	0.08040201	1.1313567	16.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.00053256017	0.00053256017	-0.69358027	0.0050520827	5.327095e-05	2.8417575e-05	0.6935856	30049	2584214
6228.15726518631	86	0.09547739	1.0104624	13.0	0.0	151.0	0.0	0.00063230057	0.00063230057	0.0006319659	0.0006319659	-0.6933869	0.002816751	1.9084513e-05	7.846099e-06	0.69338876	30049	2614263
6284.819707393646	87	0.24120604	1.8841069	17.0	0.0	151.0	0.0	0.001597391	0.001597391	0.0015975123	0.0015975123	-0.6931475	0.0007236576	0.00013669995	5.253431e-05	0.6931612	30049	2644312
6341.422752857208	88	0.45728642	2.746754	30.0	0.0	151.0	0.0	0.003028387	0.003028387	0.0030274717	0.0030274717	-0.69322217	0.0030116069	0.0010709504	0.00070493156	0.6933291	30049	2674361
6397.9317278862	89	0.38190955	4.588041	64.0	0.0	151.0	0.0	0.0025292023	0.0025292023	0.002529095	0.002529095	-0.69314337	0.00068450335	0.00350975	0.0016284884	0.6934944	30049	2704410
6455.2340524196625	90	0.24623115	1.9580203	19.0	0.0	151.0	0.0	0.0016306699	0.0016306699	0.0016300832	0.0016300832	-0.69315326	0.0035117867	4.260053e-06	7.098039e-07	0.6931538	30049	2734459
6512.262683868408	91	0.6231156	4.5416746	41.0	0.0	151.0	0.0	0.004126593	0.004126593	0.0041269106	0.0041269106	-0.69314754	0.00081279874	-9.989692e-07	5.4606986e-09	0.69314724	30049	2764508
6569.53746676445	92	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.155723e-07	4.155723e-07	-0.6942271	0.01213833	0.000654612	0.00028152126	0.69429266	30049	2794557
6625.777068138123	93	0.08040201	1.1313567	16.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.0005325523	0.0005325523	-0.6931472	0.00012627244	8.104967e-06	3.175929e-06	0.693148	30049	2824606
6682.113787412643	94	0.2713568	2.910168	38.0	0.0	151.0	0.0	0.0017970648	0.0017970648	0.0017970946	0.0017970946	-0.69343376	0.0032391183	0.0011543444	0.00068582606	0.69354934	30049	2854655
6738.774612665176	95	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.2523495e-07	1.2523495e-07	-0.6931471	0.00024729967	0.00037048766	0.00011382692	0.69318426	30049	2884704
6795.55463218689	96	0.36683416	3.53178	40.0	0.0	151.0	0.0	0.0024293654	0.0024293654	0.0024289598	0.0024289598	-0.69310576	0.0016904365	0.00017828727	9.15584e-05	0.6931235	30049	2914753
6853.628421545029	97	0.015075377	0.21212931	3.0	0.0	151.0	0.0	9.9836936e-05	9.9836936e-05	0.00010000532	0.00010000532	-0.69314724	2.8789105e-05	1.1843575e-05	6.0228417e-06	0.6931484	30049	2944802
6910.403468132019	98	0.010050251	0.14141959	2.0	0.0	151.0	0.0	6.655796e-05	6.655796e-05	6.653801e-05	6.653801e-05	-0.6931472	0.00010740757	6.003481e-06	4.021164e-06	0.6931478	30049	2974851
6957.0114233493805	99	0.53768843	4.62757	55.0	0.0	151.0	0.0	0.0035608506	0.0035608506	0.0035602031	0.0035602031	-0.69314754	0.0006101098	2.4824458e-06	1.8151169e-06	0.6931477	30049	3004900
